code,name,geo_coordinate,number_of_house_equivalents_residences,number_of_house_equivalents_utility,m2_of_utility,total_heat_demand_of_residences,total_heat_demand_of_utility,total_electricity_demand_of_residences,total_electricity_demand_of_utility,geothermal_available,teo_available,ht_sources_available,lt_sources_available,preference_W_MTHT,preference_H,preference_E,elegible_W_LT,force_heat_network
BU04890102,Centrum Oost,"[96877.3770275159, 429570.223794518]",210.0,13.5541,2023.0,7980.0,591.338460916,23520.0,1742.8923086260002,True,False,['HTHP0051'],[],0.29722061175539505,0.5623742455136773,0.14040514273092758,False,False
BU04890103,Centrum West,"[96195.0356002167, 430347.279494607]",366.0,72.8491,10873.0,13176.0,3010.984616221,79422.0,18149.546151337003,True,False,"['HTHP0051', 'HTHP0088']",[],0.29126613247045924,0.5038442814254249,0.2048895861041158,False,False
BU04890204,Noord 1,"[96720.1853491241, 430574.315102912]",274.0,260.5362,38886.0,12604.0,13759.661544444,142754.0,155843.123088888,True,False,"['HTHP0051', 'HTHP0094']",[],0.5045060818140057,0.2839166027800377,0.2115773154059566,False,False
BU04890205,Noord 2,"[96796.76012298801, 430163.39667323]",259.0,0.0,0,9324.0,0.0,3108.0,0.0,True,False,['HTHP0051'],[],0.25234876959449054,0.6026762507891938,0.14497497961631559,False,False
BU04890206,Noord 3,"[97018.50893695529, 429874.578777398]",460.0,64.9833,9699.0,16100.0,2611.2692285310004,52440.0,8505.276923823001,True,False,['HTHP0051'],[],0.4445800005890868,0.5104576836124702,0.044962315798442926,False,False
BU04890207,Noord 4,"[97374.98919692029, 429834.912930799]",266.0,0.0,0,10640.0,0.0,2926.0,0.0,True,False,['HTHP0051'],[],0.38863420771828777,0.6076352223995931,0.003730569882119308,False,False
BU04890308,Binnenland,"[97155.02877087539, 430200.04478274396]",453.0,0.0,0,14949.0,0.0,4077.0,0.0,True,False,['HTHP0051'],[],0.3413668703401123,0.6586331296598877,0.0,False,False
BU04890409,Oranjewijk 1,"[97556.90355578439, 429395.72181699896]",599.0,141.8993,21179.0,26955.0,7331.192304434,191680.0,52132.923086698,True,False,['HTHP0051'],[],0.34657080445346017,0.537995681941032,0.11543351360550778,False,False
BU04890410,Oranjewijk 2,"[97539.8318916949, 428972.172917093]",241.0,0.0,0,11809.0,0.0,2410.0,0.0,True,False,['HTHP0051'],[],0.2136099585062241,0.7324066390041494,0.053983402489626554,False,False
BU04890511,Buitenoord 1,"[96527.51265516269, 429303.18128734897]",463.0,0.0,0,18983.0,0.0,4630.0,0.0,True,False,['HTHP0051'],[],0.343304535637149,0.656695464362851,0.0,False,False
BU04890512,Buitenoord 2,"[96934.9325535804, 429033.299983878]",661.0,56.2197,8391.0,23135.0,2259.115382679,7271.0,710.007695535,True,False,['HTHP0051'],[],0.3600682203387595,0.6399317796612405,0.0,False,False
BU04890513,Buitenoord 3,"[97242.5574843584, 429002.747710762]",437.0,0.0,0,16169.0,0.0,4370.0,0.0,True,False,['HTHP0051'],[],0.33081522433310984,0.6691847756668902,0.0,False,False
BU04890614,Ter Leede,"[96672.5891553738, 428664.271447997]",652,0.0,0,20212,0.0,73024,0.0,True,False,['HTHP0051'],[],0.0,0.2547546012269939,0.7452453987730061,False,False
BU04890715,Paddewei,"[96059.39571336731, 429989.516990842]",890.0,46.0357,6871.0,36490.0,2167.007696536,99680.0,5919.630772402001,True,False,"['HTHP0051', 'HTHP0088']",[],0.3394825635909351,0.6086695690675612,0.05184786734150362,False,False
BU04890816,Molenvliet 1,"[96211.7544178746, 429344.79733989295]",737.0,0.37520000000000003,56.0,26532.0,15.507692312,7370.0,4.307692312,True,False,['HTHP0051'],[],0.3311681770404718,0.6571577260576987,0.011674096901829498,False,False
BU04890817,Molenvliet 2,"[95897.8869774292, 429383.539724544]",457.0,58.1225,8675.0,16452.0,2402.307692975,50727.0,7407.115385950001,True,False,['HTHP0051'],[],0.34129042338381027,0.6043705701456554,0.05433900647053418,False,False
BU04890918,Nieuweland 1,"[95558.88304306369, 429417.664926608]",478.0,0.0,0,15774.0,0.0,4302.0,0.0,True,False,['HTHP0051'],[],0.07387029288702929,0.6507531380753138,0.2753765690376569,False,False
BU04890919,Nieuweland 2,"[95189.81894539439, 429522.62410185]",454.0,0.0,0,15436.0,0.0,4540.0,0.0,True,False,"['HTHP0051', 'HTHP0088']",[],0.021806167400881062,0.6541850220264317,0.32400881057268727,False,False
BU04890920,Nieuweland 3,"[95388.284915113, 429900.133885893]",341.0,90.718,13540.0,11253.0,3437.0769251600004,108097.0,33016.76922452,True,False,"['HTHP0051', 'HTHP0088']",[],0.09944173685376277,0.5777639431352629,0.3227943200109743,False,False
BU04890921,Nieuweland 4,"[95745.2504398748, 430036.382083412]",215.0,0.0,0,7095.0,0.0,1935.0,0.0,True,False,"['HTHP0051', 'HTHP0088']",[],0.08911627906976745,0.6333953488372094,0.27748837209302324,False,False
BU04890922,Nieuweland 5,"[95347.858398858, 430209.96672102297]",496.0,27.878700000000002,4161.0,15872.0,1024.2461532060001,6448.0,416.1,True,False,"['HTHP0051', 'HTHP0088']",[],0.04812429889024275,0.6208242887139541,0.331051412395803,False,False
BU04891023,Dorpzicht,"[96107.74789399131, 430711.688924359]",205.0,40.1799,5997.0,7175.0,1614.576921693,23575.0,5305.0384638450005,True,False,"['HTHP0051', 'HTHP0088']",[],0.07621705796625715,0.6231105163019859,0.3006724257317569,False,False
BU04891124,Bijdorp,"[95489.148975129, 430546.706373171]",569.0,66.8861,9983.0,19346.0,2610.9384661460003,121766.0,16433.553844618,True,False,"['HTHP0051', 'HTHP0088']",[],0.13434644155131045,0.5910231032729595,0.27463045517573015,False,False
BU04891225,Smitshoek,"[92630.9939815194, 430403.651946569]",274.0,9.849,1470.0,12056.0,497.53846233,30414.0,1255.15384638,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],0.2816423357664234,0.6502554744525547,0.0681021897810219,False,False
BU04891226,Smitshoek 1,"[92816.6239568177, 430129.954836747]",163.0,0.0,0,5053.0,0.0,1467.0,0.0,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],0.09110429447852761,0.67,0.23889570552147238,False,False
BU04891227,Smitshoek 2,"[92977.8770764995, 430142.79728347104]",172.0,0.0,0,5848.0,0.0,1720.0,0.0,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],0.0,0.3455813953488372,0.6544186046511629,False,False
BU04891328,Voordijk,"[94165.29431638961, 430174.004691205]",282,12.904200000000001,1926.0,12972,681.507692604,31584,1659.323077812,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],0.05842015238560823,0.4228554397876407,0.518724407826751,False,False
BU04891429,Meerwede Noordoost,"[94219.9508601068, 429876.786421086]",421.0,35.376,5280.0,12209.0,1177.8461534399999,46731.0,4508.30769312,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],0.007386760059737197,0.302397200330186,0.6902160396100768,False,False
BU04891430,Meerwede Noordwest,"[93710.47093047929, 429827.674629108]",545.0,4.9379,737.0,16350.0,170.076923247,5995.0,62.361538745000004,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],0.007550320876296435,0.4761032886569244,0.5163463904667791,False,False
BU04891431,Meerwede Zuidoost,"[94213.1996571038, 429477.211456645]",915.0,3.1088,464.0,26535.0,103.50769227199999,9150.0,35.692307728,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],0.039472568450794075,0.522766342984591,0.4377610885646148,False,False
BU04891432,Meerwede Zuidwest,"[93714.3587507717, 429470.096034385]",595.0,58.243100000000005,8693.0,19635.0,2206.684616722,66640.0,7489.3538501660005,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],0.018257578976090313,0.4470191535827342,0.5347232674411757,False,False
BU04891533,Waterkant,"[94160.43593037211, 428981.797164936]",774.0,55.911500000000004,8345.0,23994.0,1989.961542955,86688.0,7189.53846539,True,True,"['HTHP0051', 'HTHP0088']",[],0.11910961402669458,0.5347299248525839,0.34616046112072163,False,False
BU04891634,Havenkwartier,"[93663.55778645449, 429027.085391302]",678.0,125.63170000000001,18751.0,20340.0,4327.153850481,82038.0,17452.853850481,True,True,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],0.050735855051114685,0.27898941665825483,0.6702747282906305,True,False
BU04891735,Gaatkensoog,"[93265.51067338881, 429226.191256524]",303.0,0.0,0,10908.0,0.0,3030.0,0.0,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],1.0,0.0,0.0,False,True
BU04891836,Riederhoek,"[93232.18118473461, 429826.329106972]",529.0,44.5885,6655.0,16928.0,1638.15384513,59248.0,5733.53846461,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],0.0014066479871054805,0.3056576087661576,0.692935743246737,False,False
BU04891937,Vrijheidsakker,"[93334.4916534999, 430640.344810521]",436.0,36.8165,5495.0,14824.0,1437.1538486900001,4796.0,464.961540575,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],0.0,0.30223562520416897,0.6977643747958311,False,False
BU04892039,Vrijenburg,"[94122.380709256, 430709.619311692]",1877.0,36.3006,5418.0,56310.0,1250.307693558,18770.0,416.769231186,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],0.0029497190049451727,0.31570607323945127,0.6813442077556036,False,False
BU04893050,Sportpark Smitshoek,"[92896.54768732711, 430668.54724385]",4.0,19.7047,2941.0,144.0,814.4307694569999,4608.0,26061.784616742,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],0.05,0.023550996816168783,0.9264490031838312,True,False
BU04893051,Sint Clarabos,"[93183.1425204335, 431174.18358877604]",4.0,1.8760000000000001,280.0,192.0,103.38461532,4080.0,2196.92307688,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],0.012310763952895,0.6592825650614426,0.32840667098566245,False,False
BU04893052,Vrijenburgbos,"[94306.3408724393, 431336.56044286705]",0.0,2.1105,315.0,0.0,174.46153851,0.0,6101.307692550001,True,False,"['HTHP0051', 'HTHP0056', 'HTHP0088', 'HTHP0094']",[],0.0,0.0,0.0,False,False
BU04893053,Kooiwalbos,"[95728.1035897385, 431262.26067805]",4.0,48.6152,7256.0,192.0,2679.1384598639997,6552.0,91425.59999999999,True,False,"['HTHP0051', 'HTHP0088', 'HTHP0094']",[],0.3066954732403001,0.03176440331070622,0.6615401234489935,True,False
BU04893054,Dordtsestraatweg,"[96712.6512593826, 431294.43875314103]",66.0,20.2474,3022.0,3234.0,1139.061538694,27852.0,9809.876922612,True,False,"['HTHP0051', 'HTHP0088', 'HTHP0094']",[],0.1318960158330775,0.5641091138707006,0.3039948702962219,False,False
BU04893160,Koedood,"[94038.329253096, 428254.523260637]",15.0,5.6883,849.0,885.0,385.315384746,10770.0,4689.092307627,True,True,"['HTHP0051', 'HTHP0056', 'HTHP0088']",[],0.0,0.5884601642839025,0.41153983571609754,False,False
BU04893161,Achterzeedijk West,"[95561.11893211439, 427920.07426734397]",29.0,20.334500000000002,3035.0,1682.0,1354.07692261,29580.0,23813.07692261,True,True,['HTHP0051'],['LTHP0004'],0.2850534343084877,0.43966860072381103,0.27527796496770135,False,False
BU04893162,Achterzeedijk Oost,"[97118.94922091269, 427947.99070689897]",34.0,30.960700000000003,4621.0,1666.0,1741.7615388170002,37910.0,39633.961538817,True,True,['HTHP0051'],['LTHP0004'],0.0,0.3648150581708225,0.6351849418291775,False,False
BU04893163,Noldijk,"[98228.1077620985, 428939.96322767396]",169.0,7.4839,1117.0,9464.0,481.16923102699997,18759.0,953.7461540180001,True,True,['HTHP0051'],[],0.07563240974440189,0.7556860939875858,0.16868149626801235,False,False
BU04893164,Kilweg,"[95818.7808481743, 428844.519512491]",669,204.2294,30482.0,18063,6330.876901973999,143835,50412.538466228,True,False,['HTHP0051'],[],0.0,0.12605979073918916,0.8739402092608108,True,False
BU04895070,BT Reijerswaard,"[97217.4299652442, 431470.65845305205]",0.0,350.2894,52282.0,0.0,8847.72311714,0.0,267040.369246856,True,False,"['HTHP0051', 'HTHP0094']",[],0.6573841806115645,0.0,0.3426158193884355,False,False
BU04895071,BT Cornelisland,"[97245.0266875868, 431805.36549372703]",0.0,369.14320000000004,55096.0,0.0,10171.56925196,0.0,367871.753850392,True,False,"['HTHP0051', 'HTHP0094']",[],0.03688116125603894,0.0,0.9631188387439611,True,False
BU04895072,BT Dierenstein,"[97351.99537031619, 430805.01672215795]",59.0,97.753,14590.0,1357.0,2581.3076934299997,37170.0,70705.38461314,True,False,"['HTHP0051', 'HTHP0094']",[],0.37814420485896455,0.5524038634145482,0.06945193172648728,False,False
BU04895073,BT Veiling,"[97763.05426880269, 430699.51766387705]",0.0,0.0,0,0.0,0.0,0.0,0.0,True,False,"['HTHP0051', 'HTHP0094']",[],0.0,0.0,0.0,False,False
BU04895074,BT Handelscentrum,"[97660.6084692298, 430133.670592016]",2.0,23.986,3580.0,90.0,1239.2307686799998,2110.0,29053.0769217,True,False,['HTHP0051'],[],0.5598958333164846,0.38281250001857275,0.05729166666494261,False,False
BU04895075,BT Gebroken Meeldijk,"[98016.1305895585, 430119.716046908]",0.0,18.7332,2796.0,0.0,774.2769232919999,0.0,18174.0,True,True,['HTHP0051'],[],0.0,0.0,0.0,False,False
BU04895076,BT Ziedewij,"[97965.9737666241, 429626.556605819]",1.0,27.6174,4122.0,33.0,1046.353846788,1256.0,39824.86154036401,True,True,['HTHP0051'],[],0.4735230479800818,0.04002351833263536,0.4864534336872829,False,False
BU04895077,BT Bijdorp,"[95315.5292973112, 430857.387691651]",1.0,220.1017,32851.0,36.0,9097.200002526999,1160.0,293131.999997473,True,False,"['HTHP0051', 'HTHP0088']",[],0.0013827532565897638,0.2828614159836831,0.7157558307597273,False,False
BU04895078,BT Kilweg Noord,"[95097.46800267961, 428948.025204182]",0.0,0.0,0,0.0,0.0,0.0,0.0,True,False,['HTHP0051'],[],0.0,0.0,0.0,False,False
BU04895080,BT Achterzeedijk,"[95861.1836761878, 427637.571046274]",0.0,1.4941,223.0,0.0,60.03846148699999,0.0,2159.669230855,True,True,['HTHP0051'],['LTHP0004'],0.0,0.0,1.0,True,False
BU04895081,BT Vaanpark 1,"[94696.1080491816, 428995.234158929]",0.0,41.071,6130.0,0.0,1603.23077206,0.0,59413.84615196,True,False,"['HTHP0051', 'HTHP0088']",[],0.0,0.0,0.0,False,False
BU04895082,BT Vaanpark 2,"[94717.39793657241, 429521.321013505]",0.0,677.5375,101125.0,0.0,19447.115454624996,0.0,593525.961515125,True,False,"['HTHP0051', 'HTHP0088']",[],0.19756997987146346,0.0,0.8024300201285366,True,False
BU04895083,BT Vaanpark 3,"[94766.467694907, 429983.03563721705]",0.0,72.1657,10771.0,0.0,1739.9307742019998,0.0,44658.223075265996,True,False,"['HTHP0051', 'HTHP0088']",[],0.0,0.0,1.0,True,False
BU04895084,BT Vaanpark 4,"[94770.76842765641, 430611.868363295]",8.0,47.027300000000004,7019.0,192.0,1295.815387315,5896.0,39792.330767611,True,False,"['HTHP0051', 'HTHP0088']",[],0.0,0.04258592869801086,0.9574140713019892,True,False
BU05010000,Brielle,"[70828.3031906983, 435744.30988845]",1661,344.3867,51401.0,73084,17397.261566139,526537,125339.36151473802,False,True,"['HTHP0005', 'HTHP0035', 'HTHP0041', 'HTHP0043', 'HTHP0044', 'HTHP0045', 'HTHP0048', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0070', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0086', 'HTHP0090']",[],0.44112103234069877,0.41650362836058863,0.14237533929871266,False,False
BU05010001,Spuilaan en omgeving,"[70791.3734619638, 434889.655367369]",510.0,153.5171,22913.0,23970.0,8283.930756893,58140.0,20092.938463301,False,True,"['HTHP0005', 'HTHP0035', 'HTHP0043', 'HTHP0044', 'HTHP0045', 'HTHP0048', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0086', 'HTHP0090']",[],0.32597989658159915,0.3328763783742812,0.3411437250441196,False,False
BU05010002,De Kapel en omgeving,"[70547.30057631701, 434390.07465335104]",767.0,147.5139,22017.0,29913.0,6605.1,90506.0,19984.661545236,False,True,"['HTHP0005', 'HTHP0035', 'HTHP0043', 'HTHP0044', 'HTHP0045', 'HTHP0048', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0086', 'HTHP0090']",[],0.3052022308226128,0.5211459098212088,0.17365185935617844,False,False
BU05010003,Rugge,"[70117.8401989414, 435282.453860539]",1234.0,120.13770000000001,17931.0,50594.0,5655.161549496,139442.0,15586.176918939002,True,True,"['HTHP0005', 'HTHP0035', 'HTHP0043', 'HTHP0044', 'HTHP0045', 'HTHP0048', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0086', 'HTHP0090']",[],0.3652088774183589,0.5841112863262697,0.05067983625537148,False,False
BU05010004,Noord Meeuwenoord,"[71437.4777044443, 436463.73997774295]",402,29.3125,4375.0,13668,1144.23077125,84420,7067.307690625,True,True,"['HTHP0005', 'HTHP0035', 'HTHP0038', 'HTHP0041', 'HTHP0043', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0048', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0070', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0086', 'HTHP0090']",[],0.12195282174763683,0.3675712160470194,0.5104759622053439,False,False
BU05010005,Kleine Goote,"[70971.4631662951, 434317.484955571]",733.0,1.139,170.0,24922.0,44.46153854,7330.0,13.076923090000001,False,False,"['HTHP0005', 'HTHP0035', 'HTHP0043', 'HTHP0044', 'HTHP0045', 'HTHP0048', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0086', 'HTHP0090']",[],0.31024413604225,0.6327618829205708,0.05699398103717924,False,False
BU05010006,Nieuwland,"[71528.2683131084, 434757.29996037396]",1045.0,178.4143,26629.0,35530.0,6964.5077045980015,222585.0,43630.592295402,True,True,"['HTHP0005', 'HTHP0035', 'HTHP0038', 'HTHP0041', 'HTHP0042', 'HTHP0043', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0048', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0070', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0086', 'HTHP0090']",[],0.0753156803850536,0.38750434980151816,0.5371799698134282,False,False
BU05010009,Verspreide huizen,"[70118.0329560261, 436574.64701992896]",106.0,33.7412,5036.0,6890.0,2518.0,75684.0,27659.261536912003,True,True,"['HTHP0005', 'HTHP0035', 'HTHP0041', 'HTHP0043', 'HTHP0044', 'HTHP0045', 'HTHP0048', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0070', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0086', 'HTHP0090']",[],0.16145555568925685,0.6022982949075857,0.23624614940315752,False,False
BU05010100,Vierpolders,"[71935.0354101463, 433180.148778859]",551,20.622600000000002,3078.0,24795,1065.461541066,61161,2628.138462012,True,False,"['HTHP0005', 'HTHP0038', 'HTHP0041', 'HTHP0042', 'HTHP0043', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0048', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0070', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0075', 'HTHP0090']",[],0.234698864342571,0.6480157689314701,0.1172853667259589,False,False
BU05010109,Verspreide huizen,"[72023.7020208692, 433603.67389450205]",188.0,98.5369,14707.0,7896.0,4751.492306561,61852.0,37220.023080317,True,True,"['HTHP0005', 'HTHP0035', 'HTHP0038', 'HTHP0041', 'HTHP0042', 'HTHP0043', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0048', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0070', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0075', 'HTHP0086', 'HTHP0090']",[],0.020370029171637,0.4742142791157094,0.5054156917126535,False,False
BU05010200,Zwartewaal,"[74727.5346100257, 433212.992440044]",267.0,24.334400000000002,3632.0,12549.0,1313.107693984,56337.0,5895.015384336,True,True,"['HTHP0005', 'HTHP0038', 'HTHP0041', 'HTHP0042', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0070', 'HTHP0071', 'HTHP0074', 'HTHP0075', 'HTHP0090']",[],0.3545368179411062,0.6144724001388476,0.030990781920046232,False,False
BU05010201,Tuindorp-Hofstede,"[74582.3528299023, 433538.64506244706]",402.0,3.484,520.0,16884.0,168.00000047999998,44622.0,444.00000008000006,True,True,"['HTHP0005', 'HTHP0038', 'HTHP0041', 'HTHP0042', 'HTHP0044', 'HTHP0045', 'HTHP0047', 'HTHP0049', 'HTHP0052', 'HTHP0053', 'HTHP0055', 'HTHP0056', 'HTHP0057', 'HTHP0058', 'HTHP0063', 'HTHP0070', 'HTHP0071', 'HTHP0073', 'HTHP0074', 'HTHP0075', 'HTHP0090']",[],0.28704041500952404,0.6828178429014428,0.030141742089033315,False,False
