code,name,geo_coordinate,number_of_house_equivalents_residences,number_of_house_equivalents_utility,m2_of_utility,total_heat_demand_of_residences,total_heat_demand_of_utility,total_electricity_demand_of_residences,total_electricity_demand_of_utility,geothermal_available,ht_sources_available,lt_sources_available,preference_W,preference_H,preference_E
BU03830501,Akersloot Oost,"[111260.604945437, 507517.43890778703]",680,78.3163,11689.0,34812.99052399999,5384.148220563001,8262.0719984,8262.072001303999,False,"['HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.07010141657723389,0.6619606877758376,0.2679378956469286
BU03830511,Akersloot West,"[110566.80128928, 509368.15772854205]",1405.0,154.1201,23003.0,67715.08846249999,11668.606282629,16199.424005750001,16199.423990777997,False,"['HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.228740737405845,0.6523082908848673,0.11895097170928774
BU03830601,De Woude,"[112871.344244686, 506869.526773288]",60.0,5.2327,781.0,4621.1169036,99.093096465,902.7,902.699999784,False,"['HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.0,0.8424495841700921,0.15755041582990784
BU03830701,Limmen West,"[107270.790817118, 509552.312427243]",1122,199.9481,29843.0,56062.218007619995,9806.307140080002,12592.656000539999,12592.656014268001,False,"['HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.08824578837477448,0.6255777268902112,0.28617648473501434
BU03830711,Limmen Centrum,"[108099.10497584, 509397.392006694]",1035,117.1763,17489.0,46893.60031365,6911.943886916001,12119.03999865,12119.039993948998,False,"['HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.0876915059639787,0.5970464403123623,0.315262053723659
BU03830721,Limmen Oost,"[108720.129355745, 508524.737680308]",976.0,174.5953,26059.0,51297.58451728,6971.419981317,10417.139999680001,10417.139999959001,False,"['HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.16667676804050913,0.5925964186744463,0.24072681328504456
BU03930000,Halfweg,"[111091.62828273, 488928.57305109897]",984.0,339.68330000000003,50699.0,50036.06792952,47601.386211324,12158.1719964,12158.172007915999,False,"['HTHP0040', 'HTHP0047', 'HTHP0054']",['LTHP0095'],0.4200983760204354,0.5364446561354628,0.043456967844101704
BU03930002,Spaarnwoude,"[108762.46607518, 490543.65261362]",62.0,0.5159,77.0,3975.7582937399998,96.709510975,966.24000006,966.2400001100001,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0054']",['LTHP0095'],0.15612903225806452,0.7040322580645161,0.13983870967741938
BU03930003,Spaarndam (gedeeltelijk),"[107238.13192432, 491835.43515925104]",1180,58.504400000000004,8732.0,49604.548186,2658.358955432,13750.2359966,13750.23599778,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0054']",[],0.1882169294533735,0.529644318242716,0.2821387523039106
BU03930004,Haarlemmerliede en Penningsveer,"[107459.22015005199, 489179.326762136]",118.0,101.69930000000001,15179.0,8209.9715636,7452.353758102,1751.1119995999998,1751.111992659,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0054']","['LTHP0092', 'LTHP0093', 'LTHP0095']",0.3019388381580021,0.40404077269404226,0.2940203891479557
BU03930009,Verspreide huizen Houtrakpolder,"[109932.150380311, 492077.530642821]",35.0,133.5645,19935.0,1412.52606635,6300.506288475,530.06399985,530.06399496,False,"['HTHP0004', 'HTHP0032', 'HTHP0040', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.015759010294564987,0.25474440141164306,0.7294965882937919
BU03960100,Centrum,"[106439.92202988801, 502865.042695351]",873.0,452.3505,67515.0,28761.13112274,25076.012159100002,7583.6520000539995,7583.652014085,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.22334463192382373,0.4200697199021234,0.3565856481740529
BU03960101,Zaalbergkwartier,"[106479.09812347301, 502549.74945935]",135.0,8.844,1320.0,7452.51184845,447.00721164,1297.6200000000001,1297.6200006,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.22336828716878762,0.7004103880606842,0.07622132477052812
BU03960200,Commandeurs,"[105447.39443724301, 502859.705449766]",1024.0,419.6277,62631.0,38328.28909568,26272.253026575003,11490.336,11490.335995301999,True,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.47111391604191266,0.43421176153623864,0.09467432242184866
BU03960201,Eikenhof,"[105255.43521197699, 503521.165552295]",0.0,2.345,350.0,0.0,225.28979409999997,0.0,0.0,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.0,0.0,0.0
BU03960202,Landgoed Marquette,"[106002.83127944599, 503751.87408353]",3.0,17.3396,2588.0,118.29383886,1663.2823644119999,31.427999999999997,31.42799912,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.9321586134603601,0.04426561103317553,0.02357577550646448
BU03960300,Oud Haarlem,"[107621.76635735699, 502003.58289441]",57.0,55.4425,8275.0,3318.66034752,4697.63724905,1167.66000012,1167.660002975,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.21974521103853803,0.07197681841850524,0.7082779705429567
BU03960301,Harteheem,"[107055.538919834, 501850.243810459]",79.0,164.4649,24547.0,2258.4265406699997,14389.399704018,733.7520000000001,733.7520017459999,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.34113777697931724,0.17862816761467276,0.48023405540601
BU03960302,Oosterwijk,"[106915.847952479, 501099.389051177]",1312.0,93.6593,13979.0,44455.56081920001,4261.355969591001,9999.792000096,9999.792000667001,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.38564316672719634,0.4976891048082187,0.11666772846458491
BU03960303,Zuidbroek,"[107189.70505541, 501366.011627326]",1287.0,65.593,9790.0,50799.73459275,2174.2200505299998,10639.512000117,10639.51199718,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.4091587337889402,0.5269844516451443,0.0638568145659155
BU03960400,De Houtwegen,"[105134.471666076, 502156.352011854]",127.0,225.388,33640.0,7970.7045818,9002.475282640002,1783.08,1783.0799918399998,True,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.18649159212063157,0.5470047116588662,0.26650369622050213
BU03960401,Industriegebied,"[102678.743030368, 501457.806951498]",0.0,0.0,0,0.0,0.0,0.0,0.0,True,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.0,0.0,0.0
BU03960402,Heemskerkerduin,"[104307.06684681, 502585.578773055]",329.0,23.6376,3528.0,20159.868878800004,581.339468808,4565.30399955,4565.303999424,True,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.0304087453485177,0.8395787825017387,0.1300124721497436
BU03960403,Noorddorp,"[105489.853426878, 504380.17632925604]",150.0,19.3027,2881.0,7899.0995265,2294.1936100239996,1702.0800000000002,1702.080000303,True,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.03074418255989859,0.6210719877303711,0.3481838297097302
BU03960404,Westertuinen,"[105224.386344826, 501540.096198779]",121.0,3.4304,512.0,7872.454975770001,0.0,1507.176,1507.176,True,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.2813223140495868,0.7104132231404958,0.008264462809917356
BU03960408,Business park Ijmond,"[103127.76187041699, 501773.35394873295]",0.0,0.0804,12.0,0.0,0.0,0.0,0.0,True,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.0,0.0,0.0
BU03960409,Duingebied,"[102671.56087155199, 503433.30836698704]",16.0,0.3015,45.0,762.33807264,13.48669332,192.96,192.96,True,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.0,0.9212027953447004,0.07879720465529956
BU03960500,Poelenburg,"[106924.47994848901, 502857.452584248]",782.0,29.2053,4359.0,27778.16113858,1261.672041813,6631.631999932,6631.6320009089995,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.29389567484312057,0.508136068789468,0.19796825636741142
BU03960501,Oosterzij,"[106487.70252551699, 503261.608442224]",906.0,22.927400000000002,3422.0,34533.91468878,1885.1990487499997,7273.367999999999,7273.368000306,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.4202549057679127,0.49415664180288704,0.08558845242920031
BU03960502,Neksloot,"[106853.81729937, 503336.640532411]",596.0,50.417500000000004,7525.0,25067.7788336,761.228796825,5535.648,5535.648002149999,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.36180655149305013,0.629170031652944,0.009023416854005777
BU03960503,Steenstrapark,"[106431.105031987, 503576.69186191604]",123.0,298.99420000000003,44626.0,5778.883096199999,21448.770563448,1218.6719999969998,1218.67202169,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.8078117462240039,0.1644644536136108,0.027723800162385303
BU03960600,De Maer,"[107161.588252874, 503557.87489446]",492.0,48.843,7290.0,21986.88151644,1642.6239884999998,4782.240000000001,4782.24,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.3188800270619055,0.6755987591605686,0.0055212137775259495
BU03960601,De Die,"[107505.839739534, 503024.97304873297]",732.0,44.5885,6655.0,29998.202209920004,1757.1226647150002,7121.879999784,7121.880001004999,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.348635459889772,0.5924978477650019,0.05886669234522613
BU03960602,Rendorppark,"[106869.509715426, 503931.79456092]",82.0,0.134,20.0,8298.96998446,0.0,1349.064,1349.0639999999999,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.04829268292682926,0.9149999999999999,0.03670731707317074
BU03960603,Breedweer,"[107451.218751871, 503877.052748369]",1151.0,4.7838,714.0,42737.92100764,17.62018482,12555.108,12555.10799718,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.310503909643788,0.6860295395308427,0.0034665508253692435
BU03960604,Tolhek,"[107847.437752286, 502610.513530145]",6.0,1.1658,174.0,236.58767772,0.0,62.855999999999995,62.855999946,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.22166666666666668,0.7233333333333334,0.05500000000000001
BU03960605,De Trompet,"[108368.265715631, 502267.675243449]",0.0,297.5068,44404.0,0.0,11676.009908828002,0.0,0.0,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.0,0.0,1.0
BU03960607,Noorderveld,"[106946.842650795, 504488.248118963]",0.0,0.0,0,0.0,0.0,0.0,0.0,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.0,0.0,0.0
BU03960700,Onderwijzersbuurt,"[105905.069873189, 502725.058908627]",776.0,28.0261,4183.0,31108.650865360003,1823.0049465829998,6620.832,6620.8319995090005,True,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.49832273420327033,0.4832458246726861,0.0184314411240435
BU03960701,Villabuurt,"[105949.409640207, 503057.24194822705]",147.0,5.6883,849.0,11973.178515059999,444.31172148900004,2046.24,2046.239999622,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.013469387755102043,0.879795918367347,0.10673469387755102
BU03960702,Beijnesbuurt,"[106152.009656122, 502396.72280857206]",601.0,75.375,11250.0,24290.65402761,3031.7067899999997,5279.183999999999,5279.184,True,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.36003748128498253,0.5430380751799524,0.09692444353506506
BU03960800,Slotherenbuurt,"[107125.281946277, 502519.22249327]",902,62.8393,9379.0,40833.77883156,4105.408134381,8433.50399991,8433.504004174,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.35840952831049655,0.5028523988799473,0.13873807280955627
BU03960801,Verzetstrijdersbuurt,"[106493.153035346, 502252.978077074]",756.0,31.724500000000003,4735.0,25090.12322208,2008.544844295,5633.712,5633.712001235001,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.3018365300999036,0.6656370492131345,0.03252642068696196
BU03960802,Beijerlust,"[106629.536556717, 502027.174350621]",477.0,11.0282,1646.0,18651.98104074,600.1750511079999,5426.352,5426.352000068,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.04784067085953879,0.6543605870020965,0.29779874213836477
BU03960900,Hoogdorp,"[106500.484055473, 501646.229156662]",803.0,40.2201,6003.0,31399.456552860003,1017.611697573,8585.676,8585.676002655,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.2647254481001931,0.6347910476102581,0.10048350428954889
BU03960901,Waterakkers,"[105669.106845304, 502014.92917603103]",990.0,151.7349,22647.0,38029.597154999996,5204.656041966,12034.1519991,12034.15198944,True,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.07420868423686668,0.4875893081779694,0.438202007585164
BU03961001,De Citadel,"[107785.128372835, 500947.07334426796]",1120.0,37.124700000000004,5541.0,35748.1990544,1155.004766049,12723.480000000001,12723.479997255,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.0,0.30739848031461997,0.69260151968538
BU03961002,De Wadden,"[108090.22169647699, 501601.44848503795]",532.0,21.4735,3205.0,19723.6255944,591.675976245,7149.38400036,7149.38400038,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.0,0.3247018192700041,0.6752981807299958
BU03961100,Landelijk gebied,"[108674.225052451, 501060.366742968]",3.0,30.0361,4483.0,118.29383886,384.365498248,31.427999999999997,31.427999772,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.42642426823943824,0.5735757317605619,0.0
BU03970000,Centrum,"[102798.85944782801, 485147.62867231]",1896.0,399.4741,59623.0,86947.04739456,26398.779825509002,17556.479999159998,17556.480006517,False,"['HTHP0047', 'HTHP0054']",[],0.49804224791297275,0.44019356072188465,0.06176419136514254
BU03970001,"Oude Dorp, Indische buurt en omgeving","[103404.95194677699, 484142.25182273]",1975.0,612.3264,91392.0,88947.33806825,33122.490342143996,20629.440008,20629.44000768,False,"['HTHP0047', 'HTHP0054']",[],0.48507781788087184,0.404594224826051,0.11032795729307718
BU03970002,Zandvoortselaan en Berkenrode en omgeving,"[102115.79756693199, 485867.414776502]",908.0,129.31,19300.0,59971.03317088,9754.231580000001,11048.544,11048.544005999998,False,"['HTHP0047', 'HTHP0054']",[],0.4786354056208931,0.49294337495257745,0.028421219426529424
BU03970003,"Heemsteedse Dreef, Schildersbuurt en omgeving","[103185.269776041, 485663.240972618]",1836,169.2152,25256.0,151630.43917212,11161.265957688,28478.59200684,28478.592004015998,False,"['HTHP0047', 'HTHP0054']",[],0.37859780698210094,0.5236812971983055,0.09772089581959378
BU03970004,Van Merlenbuurt en Valkenburgerplein en omgeving,"[102236.764404479, 483938.746919584]",541.0,184.8932,27596.0,44797.8767752,19707.70768448,7342.452,7342.45199028,False,"['HTHP0047', 'HTHP0054']",[],0.5127000343981116,0.46729980279561345,0.02000016280627495
BU03970005,Schouwbroekerpolder,"[103543.697931849, 485396.31733979995]",740,115.1663,17189.0,36473.9336522,9677.264193788,7112.88,7112.879998453001,False,"['HTHP0047', 'HTHP0054']",[],0.44181051730984783,0.4061164160259053,0.15207306666424672
BU03970006,Rivierenbuurt,"[101523.300401525, 484214.969408315]",784.0,115.441,17230.0,41051.7061584,4201.58708662,8686.87200192,8686.87199867,False,"['HTHP0047', 'HTHP0054']",[],0.42848011106760364,0.5612008842679699,0.010319004664426442
BU03970007,Kennemerduin en omgeving,"[102408.381997564, 485245.218465188]",702.0,170.81650000000002,25495.0,37369.023697979996,9853.86328902,6722.352000000001,6722.35200726,False,"['HTHP0047', 'HTHP0054']",[],0.38795079924457426,0.38993814264262294,0.22211105811280293
BU03970008,Provincienbuurt,"[102598.523793116, 484866.974024908]",523.0,32.9506,4918.0,20278.84992249,2250.007396572,3784.4280000000003,3784.42799982,False,"['HTHP0047', 'HTHP0054']",[],0.6002463216445243,0.39936783603764797,0.0003858423178278586
BU03970009,Geleerdenbuurt,"[101873.498501246, 485137.98471807706]",1003.0,43.0006,6418.0,41231.546605819996,2334.2331463600003,9795.02400046,9795.023997324,False,"['HTHP0047', 'HTHP0054']",[],0.4095105699071561,0.5764428517060985,0.014046578386745388
BU03970100,De Glip,"[101715.521977242, 482639.301107478]",590.0,21.2524,3172.0,28817.7235398,491.657678096,6724.6200018,6724.62000054,False,"['HTHP0047', 'HTHP0054']",[],0.32141490098110326,0.6220742271756041,0.056510871843292586
BU03970101,Glipper Dreef en Staatsliedenbuurt,"[102226.961523362, 482894.52589742205]",534.0,36.4547,5441.0,24390.21800904,2624.9467522130003,5036.688,5036.688001041,False,"['HTHP0047', 'HTHP0054']",[],0.40346720312897616,0.5941541619874153,0.0023786348836084812
BU03970102,Manpad en Hartekamp,"[101076.347672647, 483078.693902004]",99.0,90.5103,13509.0,6240.34755135,11377.070356464,1023.8399998200001,1023.8400042660002,False,"['HTHP0047', 'HTHP0054']",[],0.266268592270529,0.1314689739863079,0.6022624337431631
BU03970200,Dichters- en Vogelbuurt,"[101452.20532529199, 485186.645336251]",452.0,39.516600000000004,5898.0,22682.90363424,2102.866650426,5309.1360017199995,5309.136000803999,False,"['HTHP0047', 'HTHP0054']",[],0.19607753570076447,0.3783533362320673,0.4255691280671682
BU04370000,Ouderkerk aan de Amstel,"[122481.364016087, 478800.20102932]",3419,319.322,47660.0,141918.67773512,21547.69252116,39487.89599612,39487.89598182,False,"['HTHP0040', 'HTHP0054']","['LTHP0072', 'LTHP0081']",0.21338472031322453,0.5315831826905589,0.25503209699621654
BU04370001,Duivendrecht,"[124392.494783996, 482690.73206982104]",2482.0,824.1804000000001,123012.0,101258.31753898,41363.701685424,23611.068000932002,23611.067942112004,False,"['HTHP0040', 'HTHP0054']","['LTHP0037', 'LTHP0066', 'LTHP0071', 'LTHP0073', 'LTHP0082', 'LTHP0111']",0.46203146143021157,0.40006945601774757,0.13789908255204092
BU04370002,Industriegebied Amstel,"[123359.83056604199, 482373.43869055295]",3.0,1342.4991,200373.0,150.72511848,84076.485953748,41.903999999999996,41.90400549,False,"['HTHP0040', 'HTHP0054']","['LTHP0037', 'LTHP0066', 'LTHP0071', 'LTHP0073', 'LTHP0082', 'LTHP0111']",0.6096053822116012,0.10689457779559645,0.28350003999280227
BU04370006,Verspreide huizen in de Rondehoeppolder,"[121784.78608044199, 475975.45036680205]",135.0,1.3534,202.0,5452.9478667,438.619168242,2386.9080000000004,2386.9080004800003,False,"['HTHP0034', 'HTHP0040', 'HTHP0054']",[],0.039407407407407405,0.8048888888888889,0.1557037037037037
BU04370007,Verspreide huizen in de Duivendrechtsche polder,"[123210.137991433, 480796.314205846]",28.0,721.3287,107661.0,1233.80094796,20393.947079535,526.46399988,526.464012576,False,"['HTHP0040', 'HTHP0054']","['LTHP0037', 'LTHP0063', 'LTHP0072', 'LTHP0073', 'LTHP0080', 'LTHP0081', 'LTHP0082', 'LTHP0111']",0.08816038912712897,0.28250076274591934,0.6293388481269517
BU04370008,Verspreide huizen in de Bullewijker polder,"[124084.578016649, 478277.95199523104]",31.0,1.6214,242.0,2047.46919416,246.483954354,451.98,451.9799999,False,"['HTHP0040', 'HTHP0054']","['LTHP0008', 'LTHP0061', 'LTHP0063', 'LTHP0067', 'LTHP0068', 'LTHP0070', 'LTHP0072', 'LTHP0080', 'LTHP0081']",0.0,0.6873100570584101,0.3126899429415899
BU04370009,Verspreide huizen langs De Bullewijk en De Hole,"[123774.884175075, 477446.669278203]",51.0,1.7085000000000001,255.0,2982.97630344,141.5482815,765.6120000000001,765.6120000000001,False,"['HTHP0040', 'HTHP0054']",[],0.11318797795628112,0.6842555110343638,0.2025565110093552
BU04500001,De Koog,"[108728.53415736, 504906.63229434396]",1561.0,144.5525,21575.0,68770.35228776999,8072.672636675002,16869.599997039997,16869.600008225,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.338452637983323,0.63509728296468,0.02645007905199692
BU04500002,De Kleis,"[108371.44926172, 503662.776475629]",1006.0,39.7109,5927.0,39006.73617978,1658.737818414,11009.664,11009.66399924,False,"['HTHP0004', 'HTHP0032', 'HTHP0047', 'HTHP0053', 'HTHP0054']",[],0.08412918799489767,0.6540012304045228,0.26186958160057955
